"","ccode","idacr","leader","syear","eyear","startdate","enddate","entry","exit","exitcode","yrborn","coup_exit","tenure","coup_entry"
"731",290,"POL","Kwasniewski",1995,2005,1995-12-23,2005-12-23,"Regular","Regular","Regular",1954,0,3653,0
"732",290,"POL","Kaczynski",2005,2010,2005-12-23,2010-04-10,"Regular","Natural Death","Regular",1949,0,1569,0
"733",290,"POL","Komorowski",2010,2010,2010-04-10,2010-07-08,"Regular","Regular","Regular",1952,0,89,0
"734",290,"POL","Borusewicz",2010,2010,2010-07-08,2010-07-08,"Regular","Regular","Regular",1949,0,0,0
"735",290,"POL","Schetyna",2010,2010,2010-07-08,2010-08-06,"Regular","Regular","Regular",1963,0,29,0
"736",290,"POL","Komorowski",2010,2015,2010-08-06,2015-08-06,"Regular","Regular","Regular",1952,0,1826,0
"737",305,"AUS","Figl",1945,1953,1945-11-28,1953-04-02,"Regular","Regular","Regular",1902,0,2682,NA
"738",305,"AUS","Raab",1953,1961,1953-04-02,1961-04-11,"Regular","Regular","Regular",1891,0,2931,0
"739",305,"AUS","Gorbach",1961,1964,1961-04-11,1964-02-25,"Regular","Regular","Regular",1898,0,1050,0
"740",305,"AUS","Klaus",1964,1970,1964-04-02,1970-03-03,"Regular","Regular","Regular",1910,0,2161,0
"741",305,"AUS","Kreisky",1970,1983,1970-04-20,1983-05-24,"Regular","Regular","Regular",1911,0,4782,0
"742",305,"AUS","Sinowatz",1983,1986,1983-05-24,1986-06-16,"Regular","Regular","Regular",1929,0,1119,0
"743",305,"AUS","Vranitzky",1986,1997,1986-06-16,1997-01-28,"Regular","Regular","Regular",1937,0,3879,0
"744",305,"AUS","Klima",1997,2000,1997-01-28,2000-02-04,"Regular","Regular","Regular",1947,0,1102,0
"745",305,"AUS","Schussel",2000,2007,2000-02-05,2007-01-11,"Regular","Regular","Regular",1945,0,2532,0
"746",305,"AUS","Gusenbauer",2007,2008,2007-01-11,2008-12-02,"Regular","Regular","Regular",1960,0,691,0
"747",305,"AUS","Faymann",2008,2015,2008-12-02,2015-12-31,"Regular","Still in Office","Still in Office",1960,0,2585,0
"748",310,"HUN","Rakoski",1945,1956,1945-01-15,1956-07-15,"Irregular","Irregular","Removed by Other Government Actors, without Foreign Support",1892,1,4199,NA
"749",310,"HUN","Gero",1956,1956,1956-07-18,1956-10-25,"Irregular","Irregular","Popular Protest, without Foreign Support",1898,0,99,1
"750",310,"HUN","Nagy",1956,1956,1956-10-25,1956-11-04,"Irregular","Foreign","Removed through Threat of Foreign Force",1896,0,10,0
"751",310,"HUN","Kadar",1956,1988,1956-11-04,1988-05-22,"Foreign Imposition","Regular","Regular",1912,0,11522,0
"752",310,"HUN","Grosz",1988,1989,1988-05-22,1989-10-07,"Regular","Regular","Regular",1930,0,503,0
"753",310,"HUN","Szuros",1989,1990,1989-10-18,1990-05-02,"Regular","Regular","Regular",1933,0,196,0
"754",310,"HUN","Antall",1990,1993,1990-05-03,1993-12-12,"Regular","Natural Death","Regular",1932,0,1319,0
"755",310,"HUN","Boross",1993,1994,1993-12-12,1994-07-15,"Regular","Regular","Regular",1928,0,215,0
"756",310,"HUN","Horn",1994,1998,1994-07-15,1998-07-06,"Regular","Regular","Regular",1932,0,1452,0
"757",310,"HUN","Orban",1998,2002,1998-07-06,2002-05-27,"Regular","Regular","Regular",1963,0,1421,0
"758",310,"HUN","Peter Medgyessy",2002,2004,2002-05-27,2004-09-29,"Regular","Regular","Regular",1942,0,856,0
"759",310,"HUN","Ferenc Gyurcsany",2004,2009,2004-09-29,2009-04-14,"Regular","Regular","Regular",1961,0,1658,0
"760",310,"HUN","Bajnai",2009,2010,2009-04-14,2010-05-29,"Regular","Regular","Regular",1968,0,410,0
"761",310,"HUN","Orban",2010,2015,2010-05-29,2015-12-31,"Regular","Still in Office","Still in Office",1963,0,2042,0
"762",315,"CZE","Benes",1945,1948,1945-05-13,1948-06-07,"Foreign Imposition","Regular","Regular",1884,0,1121,NA
"763",315,"CZE","Gottwald",1948,1953,1948-06-07,1953-03-14,"Regular","Natural Death","Regular",1896,0,1741,0
"764",315,"CZE","Zapotocky",1953,1957,1953-03-21,1957-11-13,"Regular","Natural Death","Regular",1884,0,1698,0
"765",315,"CZE","Novotny",1957,1968,1957-11-19,1968-01-05,"Regular","Regular","Regular",1904,0,3699,0
"766",315,"CZE","Dubcek",1968,1968,1968-01-05,1968-08-20,"Regular","Foreign","Removed through Threat of Foreign Force",1921,0,228,0
"767",315,"CZE","Svoboda",1968,1968,1968-08-20,1968-08-28,"Regular","Foreign","Removed through Threat of Foreign Force",1895,0,8,0
"768",315,"CZE","Husak",1968,1989,1968-08-28,1989-12-17,"Foreign Imposition","Regular","Regular",1913,0,7781,0
"769",315,"CZE","Calfa",1989,1992,1989-12-17,1992-07-01,"Regular","Regular","Regular",1946,0,927,0
"770",315,"CZE","Strasky",1992,1992,1992-07-01,1992-12-31,"Regular","Regular","Regular",1940,0,183,0
"771",316,"CZR","Klaus",1993,1997,1993-01-01,1997-12-17,"Regular","Regular","Regular",1941,0,1811,NA
"772",316,"CZR","Tosovsky",1997,1998,1997-12-17,1998-07-17,"Regular","Regular","Regular",1950,0,212,0
"773",316,"CZR","Zeman",1998,2002,1998-07-17,2002-07-12,"Regular","Regular","Regular",1944,0,1456,0
"774",316,"CZR","Spidla",2002,2004,2002-07-12,2004-07-26,"Regular","Regular","Regular",1951,0,745,0
"775",316,"CZR","Stanislav Gross",2004,2005,2004-07-26,2005-04-25,"Regular","Regular","Regular",1969,0,273,0
"776",316,"CZR","Paroubek",2005,2006,2005-04-25,2006-09-04,"Regular","Regular","Regular",1952,0,497,0
"777",316,"CZR","Topolanek",2006,2009,2006-09-04,2009-05-08,"Regular","Regular","Regular",1956,0,977,0
"778",316,"CZR","Fischer",2009,2010,2009-05-08,2010-07-13,"Regular","Regular","Regular",1951,0,431,0
"779",316,"CZR","Necas",2010,2013,2010-07-13,2013-07-10,"Regular","Regular","Regular",1964,0,1093,0
"780",316,"CZR","Rusnok",2013,2014,2013-07-10,2014-01-29,"Regular","Regular","Regular",1960,0,203,0
"781",316,"CZR","Sobotka",2014,2015,2014-01-29,2015-12-31,"Regular","Still in Office","Still in Office",1971,0,701,0
"782",317,"SLO","Meciar",1993,1994,1993-01-01,1994-03-16,"Regular","Regular","Regular",1942,0,439,NA
"783",317,"SLO","Moravcik",1994,1994,1994-03-16,1994-12-13,"Regular","Regular","Regular",1945,0,272,0
"784",317,"SLO","Meciar",1994,1998,1994-12-13,1998-10-30,"Regular","Regular","Regular",1942,0,1417,0
"785",317,"SLO","Dzurinda",1998,2006,1998-10-30,2006-07-04,"Regular","Regular","Regular",1955,0,2804,0
"786",317,"SLO","Fico",2006,2010,2006-07-04,2010-07-08,"Regular","Regular","Regular",1964,0,1465,0
"787",317,"SLO","Radicova",2010,2012,2010-07-08,2012-04-04,"Regular","Regular","Regular",1956,0,636,0
"788",317,"SLO","Fico",2012,2015,2012-04-04,2015-12-31,"Regular","Still in Office","Still in Office",1964,0,1366,0
"789",325,"ITA","de Gasperi",1945,1953,1945-12-10,1953-07-28,"Regular","Regular","Regular",1881,0,2787,NA
"790",325,"ITA","Pella",1953,1954,1953-08-15,1954-01-06,"Regular","Regular","Regular",1902,0,144,0
"791",325,"ITA","Fanfani",1954,1954,1954-01-18,1954-01-31,"Regular","Regular","Regular",1908,0,13,0
"792",325,"ITA","Scelba",1954,1955,1954-02-09,1955-06-22,"Regular","Regular","Regular",1901,0,498,0
"793",325,"ITA","Segni",1955,1957,1955-07-06,1957-05-06,"Regular","Regular","Regular",1891,0,670,0
"794",325,"ITA","Zoli",1957,1958,1957-05-19,1958-06-19,"Regular","Regular","Regular",1887,0,396,0
"795",325,"ITA","Fanfani",1958,1959,1958-07-02,1959-01-26,"Regular","Regular","Regular",1908,0,208,0
"796",325,"ITA","Segni",1959,1960,1959-02-15,1960-02-24,"Regular","Regular","Regular",1891,0,374,0
"797",325,"ITA","Tambroni",1960,1960,1960-03-25,1960-07-19,"Regular","Regular","Regular",1901,0,116,0
"798",325,"ITA","Fanfani",1960,1963,1960-07-26,1963-05-16,"Regular","Regular","Regular",1908,0,1024,0
"799",325,"ITA","Leone",1963,1963,1963-06-21,1963-11-05,"Regular","Regular","Regular",1908,0,137,0
"800",325,"ITA","Moro",1963,1968,1963-12-05,1968-06-05,"Regular","Regular","Regular",1916,0,1644,0
"801",325,"ITA","Leone",1968,1968,1968-06-25,1968-11-19,"Regular","Regular","Regular",1908,0,147,0
"802",325,"ITA","Rumor",1968,1970,1968-12-13,1970-07-06,"Regular","Regular","Regular",1915,0,570,0
"803",325,"ITA","Colombo",1970,1972,1970-08-06,1972-01-15,"Regular","Regular","Regular",1920,0,527,0
"804",325,"ITA","Andreotti",1972,1973,1972-02-18,1973-06-12,"Regular","Regular","Regular",1919,0,480,0
"805",325,"ITA","Rumor",1973,1974,1973-07-08,1974-11-23,"Regular","Regular","Regular",1915,0,503,0
"806",325,"ITA","Moro",1974,1976,1974-11-23,1976-07-30,"Regular","Regular","Regular",1916,0,615,0
"807",325,"ITA","Andreotti",1976,1979,1976-07-30,1979-08-05,"Regular","Regular","Regular",1919,0,1101,0
"808",325,"ITA","Cossiga",1979,1980,1979-08-05,1980-10-18,"Regular","Regular","Regular",1928,0,440,0
"809",325,"ITA","Forlani",1980,1981,1980-10-18,1981-05-26,"Regular","Regular","Regular",1925,0,220,0
"810",325,"ITA","Spadolini",1981,1982,1981-06-28,1982-11-30,"Regular","Regular","Regular",1925,0,520,0
"811",325,"ITA","Fanfani",1982,1983,1982-11-30,1983-08-04,"Regular","Regular","Regular",1908,0,247,0
"812",325,"ITA","Craxi",1983,1987,1983-08-04,1987-04-18,"Regular","Regular","Regular",1934,0,1353,0
"813",325,"ITA","Fanfani",1987,1987,1987-04-18,1987-07-29,"Regular","Regular","Regular",1908,0,102,0
"814",325,"ITA","Goria",1987,1988,1987-07-29,1988-04-13,"Regular","Regular","Regular",1943,0,259,0
"815",325,"ITA","Mita",1988,1989,1988-04-13,1989-07-12,"Regular","Regular","Regular",1928,0,455,0
"816",325,"ITA","Andreotti",1989,1992,1989-07-23,1992-06-28,"Regular","Regular","Regular",1919,0,1071,0
"817",325,"ITA","Amato",1992,1993,1992-06-28,1993-04-29,"Regular","Regular","Regular",1938,0,305,0
"818",325,"ITA","Ciampi",1993,1994,1993-04-29,1994-05-11,"Regular","Regular","Regular",1920,0,377,0
"819",325,"ITA","Berlusconi",1994,1995,1994-05-11,1995-01-17,"Regular","Regular","Regular",1936,0,251,0
"820",325,"ITA","Dini",1995,1996,1995-01-17,1996-05-18,"Regular","Regular","Regular",1931,0,487,0
"821",325,"ITA","Prodi",1996,1998,1996-05-18,1998-10-21,"Regular","Regular","Regular",1939,0,886,0
"822",325,"ITA","D'Alema",1998,2000,1998-10-21,2000-04-26,"Regular","Regular","Regular",1949,0,553,0
"823",325,"ITA","Amato",2000,2001,2000-04-26,2001-06-11,"Regular","Regular","Regular",1938,0,411,0
"824",325,"ITA","Berlusconi",2001,2006,2001-06-11,2006-05-17,"Regular","Regular","Regular",1936,0,1801,0
"825",325,"ITA","Prodi",2006,2008,2006-05-17,2008-05-08,"Regular","Regular","Regular",1939,0,722,0
"826",325,"ITA","Berlusconi",2008,2011,2008-05-08,2011-11-16,"Regular","Regular","Regular",1936,0,1287,0
"827",325,"ITA","Monti",2011,2013,2011-11-16,2013-04-28,"Regular","Regular","Regular",1943,0,529,0
"828",325,"ITA","Letta",2013,2014,2013-04-28,2014-02-22,"Regular","Regular","Regular",1966,0,300,0
"829",325,"ITA","Renzi",2014,2015,2014-02-22,2015-12-31,"Regular","Still in Office","Still in Office",1975,0,677,0
"830",338,"MLT","Olivier",1962,1971,1962-03-05,1971-06-21,"Regular","Regular","Regular",1911,0,3395,NA
"831",338,"MLT","Mintoff",1971,1984,1971-06-21,1984-12-22,"Regular","Regular","Regular",1916,0,4933,0
"832",338,"MLT","Bonnici",1984,1987,1984-12-22,1987-05-12,"Regular","Regular","Regular",1933,0,871,0
"833",338,"MLT","Adami",1987,1996,1987-05-12,1996-10-28,"Regular","Regular","Regular",1934,0,3457,0
"834",338,"MLT","Sant",1996,1998,1996-10-28,1998-09-06,"Regular","Regular","Regular",1948,0,678,0
"835",338,"MLT","Adami",1998,2004,1998-09-06,2004-03-23,"Regular","Regular","Regular",1934,0,2025,0
"836",338,"MLT","Gonzi",2004,2013,2004-03-23,2013-03-11,"Regular","Regular","Regular",1953,0,3275,0
"837",338,"MLT","Muscat",2013,2015,2013-03-11,2015-12-31,"Regular","Still in Office","Still in Office",1974,0,1025,0
"838",339,"ALB","Hoxha",1944,1985,1944-11-29,1985-04-11,"Irregular","Natural Death","Regular",1908,0,14743,NA
"839",339,"ALB","Alia",1985,1992,1985-04-13,1992-04-03,"Regular","Regular","Regular",1925,0,2547,0
"840",339,"ALB","Berisha",1992,1997,1992-04-09,1997-07-24,"Regular","Regular","Regular",1944,0,1932,0
"841",339,"ALB","Fatos Nano",1997,1998,1997-07-24,1998-10-02,"Regular","Regular","Regular",1952,0,435,0
"842",339,"ALB","Majko",1998,1999,1998-10-02,1999-10-29,"Regular","Regular","Regular",1967,0,392,0
"843",339,"ALB","Meta",1999,2002,1999-10-29,2002-02-22,"Regular","Regular","Regular",1969,0,847,0
"844",339,"ALB","Majko",2002,2002,2002-02-22,2002-07-31,"Regular","Regular","Regular",1967,0,159,0
"845",339,"ALB","Fatos Nano",2002,2005,2002-07-31,2005-09-11,"Regular","Regular","Regular",1952,0,1138,0
"846",339,"ALB","Berisha",2005,2013,2005-09-11,2013-09-15,"Regular","Regular","Regular",1944,0,2926,0
"847",339,"ALB","Rama",2013,2015,2013-09-15,2015-12-31,"Regular","Still in Office","Still in Office",1964,0,837,0
"848",340,"SER","Kostunica",2006,2008,2006-06-04,2008-07-07,"Regular","Regular","Regular",1944,0,764,NA
"849",340,"SER","Cvetkovic",2008,2012,2008-07-07,2012-07-27,"Regular","Regular","Regular",1950,0,1481,0
"850",340,"SER","Dacic",2012,2014,2012-07-27,2014-04-27,"Regular","Regular","Regular",1966,0,639,0
"851",340,"SER","Vucic",2014,2015,2014-04-27,2015-12-31,"Regular","Still in Office","Still in Office",1970,0,613,0
"852",343,"MAC","Nikola Kljusev",1991,1992,1991-01-27,1992-08-17,"Irregular","Regular","Regular",1927,0,568,NA
"853",343,"MAC","Crvenkovski",1992,1998,1992-08-17,1998-11-30,"Regular","Regular","Regular",1962,0,2296,0
"854",343,"MAC","Georgievski",1998,2002,1998-11-30,2002-11-01,"Regular","Regular","Regular",1966,0,1432,0
"855",343,"MAC","Crvenkovski",2002,2004,2002-11-01,2004-05-12,"Regular","Regular","Regular",1962,0,558,0
"856",343,"MAC","Radmila Sekerinska",2004,2004,2004-05-12,2004-06-02,"Regular","Regular","Regular",1972,0,21,0
"857",343,"MAC","Hari Kostov",2004,2004,2004-06-02,2004-11-18,"Regular","Regular","Regular",1959,0,169,0
"858",343,"MAC","Radmila Sekerinska",2004,2004,2004-11-18,2004-12-17,"Regular","Regular","Regular",1972,0,29,0
"859",343,"MAC","Vlado Buckovski",2004,2006,2004-12-17,2006-08-27,"Regular","Regular","Regular",1962,0,618,0
"860",343,"MAC","Gruevski",2006,2014,2006-08-27,2014-12-31,"Regular","Still in Office","Still in Office",1970,0,3048,0
"861",344,"CRO","Tudjman",1990,1999,1990-05-30,1999-11-26,"Regular","Natural Death","Regular",1922,0,3467,NA
"862",344,"CRO","Pavletic",1999,2000,1999-11-26,2000-02-02,"Regular","Regular","Regular",1930,0,68,0
"863",344,"CRO","Tomcic",2000,2000,2000-02-02,2000-02-18,"Regular","Regular","Regular",1945,0,16,0
"864",344,"CRO","Mesic",2000,2010,2000-02-18,2010-02-18,"Regular","Regular","Regular",1934,0,3653,0
"865",344,"CRO","Josipovic",2010,2015,2010-02-18,2015-02-18,"Regular","Regular","Regular",1957,0,1826,0
"866",344,"CRO","Kolinda Grabar-Kitarovic",2015,2015,2015-02-19,2015-12-31,"Regular","Still in Office","Still in Office",1968,0,315,0
"867",345,"YUG","Tito",1945,1980,1945-03-06,1980-05-04,"Irregular","Natural Death","Regular",1892,0,12843,NA
"868",345,"YUG","Kolisevski",1980,1980,1980-05-04,1980-05-15,"Regular","Regular","Regular",1914,0,11,0
"869",345,"YUG","Mijatovic",1980,1981,1980-05-15,1981-05-15,"Regular","Regular","Regular",1912,0,365,0
"870",345,"YUG","Kraigher",1981,1982,1981-05-15,1982-05-16,"Regular","Regular","Regular",1914,0,366,0
"871",345,"YUG","Stambolic",1982,1983,1982-05-16,1983-05-13,"Regular","Regular","Regular",1912,0,362,0
"872",345,"YUG","Spiljac",1983,1984,1983-05-13,1984-05-15,"Regular","Regular","Regular",1916,0,368,0
"873",345,"YUG","Djuranovic",1984,1985,1984-05-15,1985-05-15,"Regular","Regular","Regular",1926,0,365,0
"874",345,"YUG","Vlajkovic",1985,1986,1985-05-15,1986-05-15,"Regular","Regular","Regular",1922,0,365,0
"875",345,"YUG","Hasani",1986,1987,1986-05-15,1987-05-15,"Regular","Regular","Regular",1922,0,365,0
"876",345,"YUG","Mojsov",1987,1988,1987-05-15,1988-05-15,"Regular","Regular","Regular",1920,0,366,0
"877",345,"YUG","Dizarevic",1988,1989,1988-05-15,1989-05-15,"Regular","Regular","Regular",1926,0,365,0
"878",345,"YUG","Milosevic",1989,2000,1989-05-15,2000-10-07,"Regular","Regular","Regular",1941,0,4163,0
"879",345,"YUG","Kostunica",2000,2003,2000-10-08,2003-03-07,"Regular","Regular","Regular",1944,0,880,0
"880",345,"YUG","Svetozar Marovic",2003,2006,2003-03-07,2006-06-04,"Regular","Regular","Regular",1955,0,1185,0
"881",346,"BOS","Izetbegovic",1990,1998,1990-12-20,1998-10-13,"Regular","Regular","Regular",1925,0,2854,NA
"882",346,"BOS","Radisic",1998,1999,1998-10-13,1999-06-15,"Regular","Regular","Regular",1937,0,245,0
"883",346,"BOS","Jelavic",1999,2000,1999-06-15,2000-02-14,"Regular","Regular","Regular",1963,0,244,0
"884",346,"BOS","Alija Izetbegovic",2000,2000,2000-02-14,2000-10-14,"Regular","Retired Due to Ill Health","Regular",1925,0,243,0
"885",346,"BOS","Radisic",2000,2001,2000-10-14,2001-06-14,"Regular","Regular","Regular",1937,0,243,0
"886",346,"BOS","Krizanovic",2001,2002,2001-06-14,2002-02-14,"Regular","Regular","Regular",1944,0,245,0
"887",346,"BOS","Belkic",2002,2002,2002-02-14,2002-10-28,"Regular","Regular","Regular",1946,0,256,0
"888",346,"BOS","Sarovic",2002,2003,2002-10-28,2003-04-02,"Regular","Regular","Regular",1956,0,156,0
"889",346,"BOS","Borislav Paravac",2003,2003,2003-04-10,2003-06-27,"Regular","Regular","Regular",1943,0,78,0
"890",346,"BOS","Dragan Covic",2003,2004,2003-06-27,2004-02-28,"Regular","Regular","Regular",1956,0,246,0
"891",346,"BOS","Sulejman Tihic",2004,2004,2004-02-28,2004-10-28,"Regular","Regular","Regular",1951,0,243,0
"892",346,"BOS","Borislav Paravac",2004,2005,2004-10-28,2005-06-28,"Regular","Regular","Regular",1943,0,243,0
"893",346,"BOS","Miro Jovic",2005,2006,2005-06-28,2006-02-28,"Regular","Regular","Regular",1950,0,245,0
"894",346,"BOS","Sulejman Tihic",2006,2006,2006-02-28,2006-11-06,"Regular","Regular","Regular",1951,0,251,0
"895",346,"BOS","Radmanovic",2006,2007,2006-11-06,2007-07-06,"Regular","Regular","Regular",1949,0,242,0
"896",346,"BOS","Zeljko Komsic",2007,2008,2007-07-06,2008-03-06,"Regular","Regular","Regular",1964,0,244,0
"897",346,"BOS","Silajdzic",2008,2008,2008-03-06,2008-11-06,"Regular","Regular","Regular",1945,0,245,0
"898",346,"BOS","Radmanovic",2008,2009,2008-11-06,2009-07-06,"Regular","Regular","Regular",1949,0,242,0
"899",346,"BOS","Zeljko Komsic",2009,2010,2009-07-06,2010-03-06,"Regular","Regular","Regular",1964,0,243,0
"900",346,"BOS","Silajdzic",2010,2010,2010-03-06,2010-11-10,"Regular","Regular","Regular",1945,0,249,0
"901",346,"BOS","Radmanovic",2010,2011,2010-11-10,2011-07-10,"Regular","Regular","Regular",1949,0,242,0
"902",346,"BOS","Zeljko Komsic",2011,2014,2011-07-10,2014-03-10,"Regular","Regular","Regular",1964,0,974,0
"903",346,"BOS","Bakir Izetbegovic",2014,2014,2014-03-10,2014-11-17,"Regular","Regular","Regular",1956,0,252,0
"904",346,"BOS","Ivanic",2014,2015,2014-11-17,2015-07-17,"Regular","Regular","Regular",1958,0,242,0
"905",346,"BOS","Dragan Covic",2015,2015,2015-07-17,2015-12-31,"Regular","Still in Office","Still in Office",1956,0,167,0
"906",347,"KOS","Hashim Thaci",2008,2014,2008-02-17,2014-12-09,"Regular","Regular","Regular",1968,0,2487,NA
"907",347,"KOS","Isa Mustafa",2014,2015,2014-12-09,2015-12-31,"Regular","Still in Office","Still in Office",1951,0,387,0
"908",349,"SLV","Kucan",1990,1991,1990-04-22,1991-12-23,"Regular","Regular","Regular",1941,0,610,NA
"909",349,"SLV","Peterle",1991,1992,1991-12-23,1992-05-14,"Regular","Regular","Regular",1948,0,143,0
"910",349,"SLV","Drnovsek",1992,2000,1992-05-14,2000-05-03,"Regular","Regular","Regular",1950,0,2911,0
"911",349,"SLV","Bajuk",2000,2000,2000-05-03,2000-11-17,"Regular","Regular","Regular",1943,0,198,0
"912",349,"SLV","Drnovsek",2000,2002,2000-11-17,2002-12-11,"Regular","Regular","Regular",1950,0,754,0
"913",349,"SLV","Anton Rop",2002,2004,2002-12-11,2004-11-09,"Regular","Regular","Regular",1960,0,699,0
"914",349,"SLV","Janez Jansa",2004,2008,2004-11-09,2008-11-21,"Regular","Regular","Regular",1958,0,1473,0
"915",349,"SLV","Borut Pahor",2008,2012,2008-11-21,2012-02-10,"Regular","Regular","Regular",1963,0,1176,0
"916",349,"SLV","Janez Jansa",2012,2013,2012-02-10,2013-03-20,"Regular","Regular","Regular",1958,0,404,0
"917",349,"SLV","Bratusek",2013,2014,2013-03-20,2014-09-18,"Regular","Regular","Regular",1970,0,547,0
"918",349,"SLV","Cerar",2014,2015,2014-09-18,2015-12-31,"Regular","Still in Office","Still in Office",1963,0,469,0
"919",350,"GRC","Sophoulis",1945,1946,1945-11-22,1946-04-04,"Regular","Regular","Regular",1861,0,133,NA
"920",350,"GRC","Poulitsas",1946,1946,1946-04-04,1946-04-18,"Regular","Regular","Regular",1881,0,14,0
"921",350,"GRC","K. Tsaldaris",1946,1947,1946-04-18,1947-01-22,"Regular","Regular","Regular",1884,0,279,0
"922",350,"GRC","Maximos",1947,1947,1947-01-25,1947-08-25,"Regular","Regular","Regular",1873,0,212,0
"923",350,"GRC","K. Tsaldaris",1947,1947,1947-08-29,1947-09-05,"Regular","Regular","Regular",1884,0,7,0
"924",350,"GRC","Sophoulis",1947,1949,1947-09-08,1949-06-24,"Regular","Natural Death","Regular",1861,0,655,0
"925",350,"GRC","Diomidis",1949,1950,1949-06-30,1950-01-06,"Regular","Regular","Regular",1875,0,190,0
"926",350,"GRC","Theotokis",1950,1950,1950-01-06,1950-03-05,"Regular","Regular","Regular",1880,0,58,0
