"","id","ccode","idacr","year","leader","age","group","tstart","tstop","status","GDP_growth_trend","GDP_pc_log","pop_log","polity5","polstab"
"1222",184,660,"LEB",1995,"Elias Hrawi",65,"A",0,365,0,0.75544403834902,7.89268100497944,5.92767507869369,6,0
"1223",184,660,"LEB",1996,"Elias Hrawi",65,"A",365,730,0,0.744485211731044,7.95838597649753,5.9497332851627,6,0
"1224",184,660,"LEB",1997,"Elias Hrawi",65,"A",730,1095,0,0.437454988805939,7.99268910929119,5.96679268430233,6,0
"1225",184,660,"LEB",1998,"Elias Hrawi",65,"A",1095,1097,0,0.911874517637227,8.04586260214835,5.9863012401511,6,0
"1226",185,660,"LEB",2004,"Emile Lahoud",68,"A",0,365,0,1.23331716827783,8.42762881283506,6.20389289512866,6,0
"1227",185,660,"LEB",2005,"Emile Lahoud",68,"A",365,730,0,0.742952843150011,8.48831953041182,6.23341022538479,6,0
"1228",185,660,"LEB",2006,"Emile Lahoud",68,"A",730,1094,0,0.447801590205676,8.5229670903339,6.24769078158321,6,2
"1229",186,660,"LEB",2008,"Suleiman",60,"B",0,365,0,1.48839733560776,8.67576152758633,6.26494183257904,6,1
"1230",186,660,"LEB",2009,"Suleiman",60,"B",365,730,0,1.59678337823196,8.77406223090786,6.2875555402782,6,0
"1231",186,660,"LEB",2010,"Suleiman",60,"B",730,1095,0,0.765937280306693,8.83883746370456,6.31411129342074,6,0
"1232",186,660,"LEB",2011,"Suleiman",60,"B",1095,1460,0,0.311769640595054,8.86502494939065,6.35380988393879,6,0
"1233",186,660,"LEB",2012,"Suleiman",60,"B",1460,1825,0,0.496249212709702,8.89705176610225,6.40524829254488,6,0
"1234",186,660,"LEB",2013,"Suleiman",60,"B",1825,2190,0,0.792939697188447,8.92981211651442,6.4670292473951,6,0
"1235",187,678,"YEM",1962,"AL-Sallal",45,"B",0,365,0,1.70284683186832,6.71410256643496,6.42750250624318,0,0
"1236",187,678,"YEM",1963,"AL-Sallal",45,"B",365,730,0,1.20566153792969,6.73756820070678,6.44386413040536,0,0
"1237",187,678,"YEM",1964,"AL-Sallal",45,"B",730,1095,0,1.25798284838377,6.76559476232621,6.46039572648488,0,0
"1238",187,678,"YEM",1965,"AL-Sallal",45,"B",1095,1460,0,1.14462302838887,6.79383265732986,6.47860487576895,0,0
"1239",187,678,"YEM",1966,"AL-Sallal",45,"B",1460,1825,0,1.14544173522446,6.82421931030415,6.49499361564133,-3,0
"1240",187,678,"YEM",1967,"AL-Sallal",45,"B",1825,1865,1,1.41003021859239,6.86470998142098,6.51167846262463,-3,0
"1241",188,678,"YEM",1967,"Al-Iryani",50,"B",0,365,0,1.41003021859239,6.86470998142098,6.51167846262463,-3,0
"1242",188,678,"YEM",1968,"Al-Iryani",50,"B",365,730,0,1.38764133268738,6.91028707128949,6.52805440419564,-3,0
"1243",188,678,"YEM",1969,"Al-Iryani",50,"B",730,1095,0,1.6500976727162,6.97358796233042,6.54168923350666,-3,0
"1244",188,678,"YEM",1970,"Al-Iryani",50,"B",1095,1460,0,2.17080395481605,7.07878414602889,6.56029630862778,-3,0
"1245",188,678,"YEM",1971,"Al-Iryani",50,"B",1460,1825,0,1.68002468551163,7.19641612228142,6.58071264359855,-3,0
"1246",188,678,"YEM",1972,"Al-Iryani",50,"B",1825,2190,0,1.09438989763017,7.30063417869553,6.59956569085873,-3,0
"1247",188,678,"YEM",1973,"Al-Iryani",50,"B",2190,2412,1,0.866230963807519,7.39575352951675,6.62005720640235,-3,0
"1248",189,678,"YEM",1974,"Al-Hamadi",31,"B",0,365,0,0.697460075912706,7.47063658644308,6.6400954175594,-4,0
"1249",189,678,"YEM",1975,"Al-Hamadi",31,"B",365,730,0,1.05476516669889,7.5668946953295,6.66443963212676,-4,0
"1250",189,678,"YEM",1976,"Al-Hamadi",31,"B",730,1095,0,1.11818542469742,7.66568876247921,6.6909813981756,-4,0
"1251",189,678,"YEM",1977,"Al-Hamadi",31,"B",1095,1216,1,1.04923708212343,7.75995496292099,6.71927761216684,-6,0
"1252",191,680,"YPR",1971,"Ali Rubayyi",35,"B",730,1095,0,-0.770880165834185,6.77875531818059,6.32351451991861,-6,0
"1253",191,680,"YPR",1972,"Ali Rubayyi",35,"B",1095,1460,0,15.7577762462362,6.78156260624417,6.32370103990459,-6,0
"1254",191,680,"YPR",1973,"Ali Rubayyi",35,"B",1460,1825,0,-1.40462874633527,6.77775706589274,6.32913249715032,-6,0
"1255",191,680,"YPR",1974,"Ali Rubayyi",35,"B",1825,2190,0,-34.173842434155,6.76322995971917,6.3245883267563,-7,0
"1256",191,680,"YPR",1975,"Ali Rubayyi",35,"B",2190,2555,0,3.7613586097944,6.7437210844028,6.32280040078468,-7,0
"1257",191,680,"YPR",1976,"Ali Rubayyi",35,"B",2555,2920,0,-0.708361122888785,6.7525460390778,6.32253651420052,-7,0
"1258",191,680,"YPR",1977,"Ali Rubayyi",35,"B",2920,3285,0,1.62905165558062,6.7389448346401,6.32115670801682,-7,0
"1259",191,680,"YPR",1978,"Ali Rubayyi",35,"B",3285,3289,1,0.524047768446124,6.73474979253473,6.32819746403485,-8,2
"1260",192,680,"YPR",1986,"Attas",47,"B",0,365,0,-0.925588437855732,6.75215705196379,6.32721688180483,-7,2
"1261",192,680,"YPR",1987,"Attas",47,"B",365,730,0,-0.546733023058814,6.74970634415581,6.32979398663117,-7,2
"1262",192,680,"YPR",1988,"Attas",47,"B",730,1095,0,0.861242568312168,6.74919673210013,6.32834741369488,-7,0
"1263",192,680,"YPR",1989,"Attas",47,"B",1095,1460,0,1.68861664354005,6.74155192325556,6.3289790974743,-7,0
"1264",192,680,"YPR",1990,"Attas",47,"B",1460,1579,0,-1.34891352407225,6.74629461285551,6.32163662218071,-7,0
"1265",193,694,"QAT",1972,"Khalifah Ath-Thani",40,"B",0,365,0,0.72715295290025,7.1842871685461,2.65063293023226,-10,0
"1266",193,694,"QAT",1973,"Khalifah Ath-Thani",40,"B",365,730,0,0.774806976528809,7.31828155773145,2.72142699814385,-10,0
"1267",193,694,"QAT",1974,"Khalifah Ath-Thani",40,"B",730,1095,0,1.15984206872158,7.47952829599767,2.78272467942767,-10,0
"1268",193,694,"QAT",1975,"Khalifah Ath-Thani",40,"B",1095,1460,0,0.55693839165865,7.56230195402028,2.84525816019916,-10,0
"1269",193,694,"QAT",1976,"Khalifah Ath-Thani",40,"B",1460,1825,0,0.394372646244327,7.61413058088265,2.90668245672048,-10,0
"1270",193,694,"QAT",1977,"Khalifah Ath-Thani",40,"B",1825,2190,0,-0.0740789168047727,7.60633517558008,2.96258905496074,-10,0
"1271",193,694,"QAT",1978,"Khalifah Ath-Thani",40,"B",2190,2555,0,0.734486106098157,7.63807636788035,3.02800583410429,-10,0
"1272",193,694,"QAT",1979,"Khalifah Ath-Thani",40,"B",2555,2920,0,1.46142233464051,7.67521926703104,3.10031748874407,-10,0
"1273",193,694,"QAT",1980,"Khalifah Ath-Thani",40,"B",2920,3285,0,0.602570340413074,7.68766026271792,3.17696990978491,-10,0
"1274",193,694,"QAT",1981,"Khalifah Ath-Thani",40,"B",3285,3650,0,-1.39006043205556,7.64863063142585,3.26831339847053,-10,0
"1275",193,694,"QAT",1982,"Khalifah Ath-Thani",40,"B",3650,4015,0,-26.6902599107453,7.53491008206737,3.35734998188188,-10,0
"1276",193,694,"QAT",1983,"Khalifah Ath-Thani",40,"B",4015,4380,0,1.97124023648507,7.44328034458347,3.45770373110246,-10,0
"1277",193,694,"QAT",1984,"Khalifah Ath-Thani",40,"B",4380,4745,0,0.583684689526449,7.39682106536525,3.55854295238593,-10,0
"1278",193,694,"QAT",1985,"Khalifah Ath-Thani",40,"B",4745,5110,0,0.885453050872649,7.32320900103905,3.64662414121682,-10,0
"1279",193,694,"QAT",1986,"Khalifah Ath-Thani",40,"B",5110,5475,0,1.36567345560151,7.22578346502375,3.71899635301775,-10,0
"1280",193,694,"QAT",1987,"Khalifah Ath-Thani",40,"B",5475,5840,0,0.0295596557297137,7.22372009714307,3.78205098500173,-10,0
"1281",193,694,"QAT",1988,"Khalifah Ath-Thani",40,"B",5840,6205,0,-0.447435721101343,7.24815621671226,3.83546588270599,-10,0
"1282",193,694,"QAT",1989,"Khalifah Ath-Thani",40,"B",6205,6570,0,-2.2046391641645,7.29842615680908,3.88053233833678,-10,0
"1283",193,694,"QAT",1990,"Khalifah Ath-Thani",40,"B",6570,6935,0,1.76659510359344,7.34120967349636,3.91633370101523,-10,0
"1284",193,694,"QAT",1991,"Khalifah Ath-Thani",40,"B",6935,7300,0,-0.00842717751362714,7.34087251842063,3.93632529795111,-10,0
"1285",193,694,"QAT",1992,"Khalifah Ath-Thani",40,"B",7300,7665,0,1.59673936929507,7.39016352683163,3.95402829957318,-10,0
"1286",193,694,"QAT",1993,"Khalifah Ath-Thani",40,"B",7665,8030,0,0.224275260295612,7.39715888094016,3.96227876175919,-10,0
"1287",193,694,"QAT",1994,"Khalifah Ath-Thani",40,"B",8030,8395,0,1.36548655180693,7.42286491325717,3.97066920086088,-10,0
"1288",193,694,"QAT",1995,"Khalifah Ath-Thani",40,"B",8395,8526,1,1.93251630471816,7.47530862385327,3.9812878399298,-10,0
"1289",194,694,"QAT",1995,"Hamad ibn Khalifah Al Thani",43,"B",0,365,0,1.93251630471816,7.47530862385327,3.9812878399298,-10,0
"1290",194,694,"QAT",1996,"Hamad ibn Khalifah Al Thani",43,"B",365,730,0,3.12380085006257,7.56193447445037,3.99658471777118,-10,0
"1291",194,694,"QAT",1997,"Hamad ibn Khalifah Al Thani",43,"B",730,1095,0,3.14694652513599,7.72636041197668,4.0232602194187,-10,0
"1292",194,694,"QAT",1998,"Hamad ibn Khalifah Al Thani",43,"B",1095,1460,0,1.15968789928127,7.84403528739908,4.04650144945788,-10,0
"1293",194,694,"QAT",1999,"Hamad ibn Khalifah Al Thani",43,"B",1460,1825,0,1.34539187481579,8.00677648403255,4.08267675735442,-10,0
"1294",194,694,"QAT",2000,"Hamad ibn Khalifah Al Thani",43,"B",1825,2190,0,1.4023985984075,8.20933888737302,4.13330883224024,-10,0
"1295",194,694,"QAT",2001,"Hamad ibn Khalifah Al Thani",43,"B",2190,2555,0,0.602873664014818,8.3098476911479,4.17307872181222,-10,0
"1296",194,694,"QAT",2002,"Hamad ibn Khalifah Al Thani",43,"B",2555,2920,0,0.604716035413443,8.40715352335723,4.21888986729476,-10,0
"1297",194,694,"QAT",2003,"Hamad ibn Khalifah Al Thani",43,"B",2920,3285,0,1.11994368198202,8.55681959149822,4.29705408694954,-10,0
"1298",194,694,"QAT",2004,"Hamad ibn Khalifah Al Thani",43,"B",3285,3650,0,1.67072676946832,8.74388771057492,4.40208658180165,-10,0
"1299",194,694,"QAT",2005,"Hamad ibn Khalifah Al Thani",43,"B",3650,4015,0,1.26514238275276,8.92448516312579,4.53285752437647,-10,0
"1300",194,694,"QAT",2006,"Hamad ibn Khalifah Al Thani",43,"B",4015,4380,0,1.31771552149788,9.14619462702528,4.69359306633799,-10,0
"1301",194,694,"QAT",2007,"Hamad ibn Khalifah Al Thani",43,"B",4380,4745,0,0.975526733988169,9.33843846844332,4.85289707562977,-10,0
"1302",194,694,"QAT",2008,"Hamad ibn Khalifah Al Thani",43,"B",4745,5110,0,0.923966217389927,9.52299894354801,5.00709570379772,-10,0
"1303",194,694,"QAT",2009,"Hamad ibn Khalifah Al Thani",43,"B",5110,5475,0,0.521969514159237,9.63215076510548,5.13691546000659,-10,0
"1304",194,694,"QAT",2010,"Hamad ibn Khalifah Al Thani",43,"B",5475,5840,0,1.06161855183387,9.80404156706578,5.25665647858839,-10,0
"1305",194,694,"QAT",2011,"Hamad ibn Khalifah Al Thani",43,"B",5840,6205,0,1.0375063882207,9.96517683093397,5.35700128288381,-10,0
"1306",194,694,"QAT",2012,"Hamad ibn Khalifah Al Thani",43,"B",6205,6570,0,0.526305284006221,10.045658981071,5.43206123659763,-10,0
"1307",194,694,"QAT",2013,"Hamad ibn Khalifah Al Thani",43,"B",6570,6573,0,0.297100067764722,10.0888993296771,5.49490747500064,-10,0
"1308",195,700,"AFG",1953,"Sardar Mohammad Daud Khan",44,"B",0,365,0,2.35282968052394,7.49790636864988,6.82096351423961,-10,0
"1309",195,700,"AFG",1954,"Sardar Mohammad Daud Khan",44,"B",365,730,0,0.989790754707156,7.52452398867893,6.83699692136988,-10,0
"1310",195,700,"AFG",1955,"Sardar Mohammad Daud Khan",44,"B",730,1095,0,0.827297309492175,7.54947863031944,6.85141347280384,-10,0
"1311",195,700,"AFG",1956,"Sardar Mohammad Daud Khan",44,"B",1095,1460,0,0.933837311281925,7.57750639357177,6.87001810484047,-10,0
"1312",195,700,"AFG",1957,"Sardar Mohammad Daud Khan",44,"B",1460,1825,0,0.915180589469634,7.60181704118476,6.88445082745022,-10,0
"1313",195,700,"AFG",1958,"Sardar Mohammad Daud Khan",44,"B",1825,2190,0,1.01089586366106,7.62785982272089,6.90012423649921,-10,0
"1314",195,700,"AFG",1959,"Sardar Mohammad Daud Khan",44,"B",2190,2555,0,0.778996452463349,7.64827209142358,6.91438028508613,-10,0
"1315",195,700,"AFG",1960,"Sardar Mohammad Daud Khan",44,"B",2555,2920,0,0.464705627022912,7.65930437768776,6.91979451566048,-10,0
"1316",195,700,"AFG",1961,"Sardar Mohammad Daud Khan",44,"B",2920,3285,0,0.734846991864626,7.67343565667396,6.93468343965226,-10,0
"1317",195,700,"AFG",1962,"Sardar Mohammad Daud Khan",44,"B",3285,3471,0,0.883297552136464,7.68687325364642,6.95314729502827,-10,0
"1318",196,700,"AFG",1973,"Sardar Mohammad Daud Khan",64,"B",0,365,0,-0.250741922826274,7.74959871960189,7.21546274803282,-7,0
"1319",196,700,"AFG",1974,"Sardar Mohammad Daud Khan",64,"B",365,730,0,-1.35453474865742,7.77354187868252,7.24323559524154,-7,0
"1320",196,700,"AFG",1975,"Sardar Mohammad Daud Khan",64,"B",730,1095,0,-5.81195923997126,7.79215526374358,7.26028785514986,-7,0
"1321",196,700,"AFG",1976,"Sardar Mohammad Daud Khan",64,"B",1095,1460,0,1.57244669517637,7.816925923084,7.28197048908534,-7,0
"1322",196,700,"AFG",1977,"Sardar Mohammad Daud Khan",64,"B",1460,1745,1,0.208652785963059,7.82165114545402,7.29956220397443,-7,0
"1323",197,700,"AFG",1978,"Taraki",61,"B",0,331,1,0.874908057869593,7.83572632956568,7.30962994917537,-8,7
"1324",198,700,"AFG",1979,"Amin",50,"B",0,275,1,0.648531278252321,7.84519126583617,7.31071191015781,-8,7
"1325",199,701,"TKM",1999,"Niyazov",59,"A",0,365,0,14.8204352951265,7.9203506051575,6.1937173993906,-9,0
"1326",199,701,"TKM",2000,"Niyazov",59,"A",365,730,0,2.67552835530037,8.0331013476728,6.20853972302058,-9,0
"1327",199,701,"TKM",2001,"Niyazov",59,"A",730,1095,0,0.684030446612485,8.0973410849849,6.20872482586385,-9,0
"1328",199,701,"TKM",2002,"Niyazov",59,"A",1095,1460,0,0.575135201985156,8.15192197661405,6.20575906092282,-9,0
"1329",199,701,"TKM",2003,"Niyazov",59,"A",1460,1825,0,0.806177677521203,8.21487574240378,6.20634202840511,-9,0
"1330",199,701,"TKM",2004,"Niyazov",59,"A",1825,2190,0,1.33056939953203,8.29472766019445,6.2102104428942,-9,0
"1331",199,701,"TKM",2005,"Niyazov",59,"A",2190,2555,0,1.82558742136095,8.41185534216819,6.22144666205268,-9,0
"1332",199,701,"TKM",2006,"Niyazov",59,"A",2555,2612,0,1.22476959686391,8.51729198653584,6.23497723189011,-9,0
"1333",200,702,"TAJ",2002,"Rakhmonov",50,"A",0,365,0,2.14023910758584,7.07701017086074,6.51429037948941,-1,0
"1334",200,702,"TAJ",2003,"Rakhmonov",50,"A",365,730,0,1.37249845122943,7.18338425381551,6.5323401146217,-3,0
"1335",200,702,"TAJ",2004,"Rakhmonov",50,"A",730,1095,0,0.960843056952395,7.27571510840428,6.55136743668293,-3,0
"1336",200,702,"TAJ",2005,"Rakhmonov",50,"A",1095,1460,0,0.728040029908777,7.34845817893264,6.57043888616132,-3,0
"1337",200,702,"TAJ",2006,"Rakhmonov",50,"A",1460,1825,0,0.701675143122379,7.41286238313768,6.58893748159952,-3,0
"1338",200,702,"TAJ",2007,"Rakhmonov",50,"A",1825,2190,0,0.893879524604256,7.48157147643299,6.60865493210837,-3,0
"1339",200,702,"TAJ",2008,"Rakhmonov",50,"A",2190,2555,0,0.767158142676725,7.53463284091948,6.6242259054616,-3,0
"1340",200,702,"TAJ",2009,"Rakhmonov",50,"A",2555,2920,0,0.820011496732183,7.58581978571965,6.64362826177854,-3,0
"1341",200,702,"TAJ",2010,"Rakhmonov",50,"A",2920,3285,0,1.40247233080888,7.66581153701517,6.66566460931959,-3,0
"1342",200,702,"TAJ",2011,"Rakhmonov",50,"A",3285,3650,0,1.19211936609756,7.73870596368928,6.68821024523021,-3,0
"1343",200,702,"TAJ",2012,"Rakhmonov",50,"A",3650,4015,0,1.20764048127959,7.82038210695036,6.7136959027287,-3,0
"1344",200,702,"TAJ",2013,"Rakhmonov",50,"A",4015,4380,0,0.690786939114899,7.87504440176409,6.72935562147732,-3,0
"1345",200,702,"TAJ",2014,"Rakhmonov",50,"A",4380,4745,0,1.00970706532734,7.94550618864237,6.75795976828967,-3,0
"1346",200,702,"TAJ",2015,"Rakhmonov",50,"A",4745,5110,0,0.407942659644117,7.9742292880824,6.77529873707,-3,0
"1347",200,702,"TAJ",2016,"Rakhmonov",50,"A",5110,5475,0,1.0802339507749,8.02967352822603,6.79409261791144,-3,0
"1348",200,702,"TAJ",2017,"Rakhmonov",50,"A",5475,5840,0,1.40708131274633,8.10166592920292,6.82606897133787,-3,0
"1349",200,702,"TAJ",2018,"Rakhmonov",50,"A",5840,6205,0,0.889291892628812,8.14822991133303,6.85042908636223,-3,0
"1350",201,703,"KYR",2000,"Akayev",56,"A",0,365,0,13.8116522568295,7.24530550579166,6.23333367531954,-3,0
"1351",201,703,"KYR",2001,"Akayev",56,"A",365,730,0,2.03976263864975,7.27458488933175,6.24438629407097,-3,0
"1352",201,703,"KYR",2002,"Akayev",56,"A",730,1095,0,0.565674812618616,7.29038564758443,6.2503593383693,-3,0
"1353",201,703,"KYR",2003,"Akayev",56,"A",1095,1460,0,1.78394193141675,7.33682753272574,6.25851971514052,-3,0
"1354",201,703,"KYR",2004,"Akayev",56,"A",1460,1610,1,1.61590801576474,7.38579651991034,6.27017146306948,-3,0
"1355",202,704,"UZB",2004,"Karimov",66,"A",0,365,0,1.2646898248302,9.55110822634942,7.92945268544878,-9,0
"1356",202,704,"UZB",2005,"Karimov",66,"A",365,730,0,1.29713259994653,9.62154822557762,7.94420701689863,-9,0
"1357",202,704,"UZB",2006,"Karimov",66,"A",730,1095,0,1.09459183892524,9.68789101324826,7.95590515605414,-9,0
"1358",202,704,"UZB",2007,"Karimov",66,"A",1095,1460,0,1.3306610674507,9.77468763452518,7.97191758975432,-9,0
"1359",202,704,"UZB",2008,"Karimov",66,"A",1460,1825,0,0.907318764503293,9.84257147575082,7.98360717046214,-9,0
"1360",202,704,"UZB",2009,"Karimov",66,"A",1825,2190,0,1.02738720417783,9.91823364255876,7.99687633472883,-9,0
"1361",202,704,"UZB",2010,"Karimov",66,"A",2190,2555,0,0.919858274444231,9.98910174141287,8.01145626490723,-9,0
"1362",202,704,"UZB",2011,"Karimov",66,"A",2555,2920,0,1.11347808357912,10.0683756932353,8.02749187016842,-9,0
"1363",202,704,"UZB",2012,"Karimov",66,"A",2920,3285,0,0.957117247657128,10.140535389689,8.03968789489217,-9,0
"1364",202,704,"UZB",2013,"Karimov",66,"A",3285,3650,0,0.992271460141706,10.2140906204104,8.05605130072201,-9,0
"1365",202,704,"UZB",2014,"Karimov",66,"A",3650,4015,0,1.04141992635746,10.2920800825583,8.07033123609166,-9,0
"1366",202,704,"UZB",2015,"Karimov",66,"A",4015,4380,0,0.928875305111799,10.3615272737922,8.08504133875754,-9,0
"1367",202,704,"UZB",2016,"Karimov",66,"A",4380,4545,0,0.714410045661959,10.4147056692667,8.10097689585485,-9,0
"1368",203,705,"KZK",2000,"Nazarbayev",60,"A",0,365,0,-27.8513905432595,9.46237780549247,7.36528138671676,-6,0
"1369",203,705,"KZK",2001,"Nazarbayev",60,"A",365,730,0,3.2815754917606,9.56484286785753,7.36753747187893,-6,0
"1370",203,705,"KZK",2002,"Nazarbayev",60,"A",730,1095,0,1.33598334309134,9.65900819045039,7.37091554574586,-6,0
"1371",203,705,"KZK",2003,"Nazarbayev",60,"A",1095,1460,0,1.00395907604771,9.75475718125926,7.37527520138002,-6,0
"1372",203,705,"KZK",2004,"Nazarbayev",60,"A",1460,1825,0,1.08523840120324,9.8601081239006,7.38390311884767,-6,0
"1373",203,705,"KZK",2005,"Nazarbayev",60,"A",1825,2190,0,1.12677303391422,9.97035630968866,7.3958075472051,-6,0
"1374",203,705,"KZK",2006,"Nazarbayev",60,"A",2190,2555,0,1.14122207839982,10.0879849072308,7.40893715089481,-6,0
"1375",203,705,"KZK",2007,"Nazarbayev",60,"A",2555,2920,0,0.919718157296918,10.1905968484828,7.42195340944897,-6,0
"1376",203,705,"KZK",2008,"Nazarbayev",60,"A",2920,3285,0,0.575836551932595,10.2555171435106,7.43640510366061,-6,0
"1377",203,705,"KZK",2009,"Nazarbayev",60,"A",3285,3650,0,0.324928785502624,10.2874892610289,7.44647774216997,-6,0
"1378",203,705,"KZK",2010,"Nazarbayev",60,"A",3650,4015,0,1.29875481225462,10.3735607418625,7.46346745773956,-6,0
"1379",203,705,"KZK",2011,"Nazarbayev",60,"A",4015,4380,0,1.52185921745781,10.4653226759237,7.48383142035604,-6,0
"1380",203,705,"KZK",2012,"Nazarbayev",60,"A",4380,4745,0,0.771005464713712,10.51995188726,7.49446859026853,-6,0
"1381",203,705,"KZK",2013,"Nazarbayev",60,"A",4745,5110,0,0.685748575359762,10.573822808403,7.50870328553707,-6,0
"1382",203,705,"KZK",2014,"Nazarbayev",60,"A",5110,5475,0,0.563368824114088,10.6120674093829,7.52375572116529,-6,0
"1383",203,705,"KZK",2015,"Nazarbayev",60,"A",5475,5840,0,0.0950295406625038,10.6168228498071,7.53130690647907,-6,0
"1384",203,705,"KZK",2016,"Nazarbayev",60,"A",5840,6205,0,0.658797861742558,10.638351822899,7.54471510348464,-6,0
"1385",203,705,"KZK",2017,"Nazarbayev",60,"A",6205,6570,0,2.00155387945883,10.6811337505017,7.55950269397761,-6,0
"1386",203,705,"KZK",2018,"Nazarbayev",60,"A",6570,6904,0,1.93370863418965,10.725412988063,7.5754969554049,-6,0
"1387",205,713,"TAW",1950,"Chiang Kai-shek",64,"B",0,365,0,0.384060893490837,7.21190722538981,6.67327268299793,-8,2
"1388",205,713,"TAW",1951,"Chiang Kai-shek",64,"B",365,730,0,2.46542092915464,7.23448954077247,6.70495465015484,-8,0
"1389",205,713,"TAW",1952,"Chiang Kai-shek",64,"B",730,1095,0,7.00813361649359,7.32308688604684,6.74875134112741,-8,0
"1390",205,713,"TAW",1953,"Chiang Kai-shek",64,"B",1095,1460,0,2.31139316362003,7.41106976464412,6.78463464867826,-8,0
"1391",205,713,"TAW",1954,"Chiang Kai-shek",64,"B",1460,1825,0,1.25746611507446,7.4944485685895,6.81977943704568,-8,5
"1392",205,713,"TAW",1955,"Chiang Kai-shek",64,"B",1825,2190,0,0.844758892200467,7.56813440314887,6.85726692370206,-8,7
"1393",205,713,"TAW",1956,"Chiang Kai-shek",64,"B",2190,2555,0,0.775664490370824,7.63207840011226,6.89328103062771,-8,0
"1394",205,713,"TAW",1957,"Chiang Kai-shek",64,"B",2555,2920,0,1.07071672490193,7.71079130681261,6.93067265824125,-8,0
"1395",205,713,"TAW",1958,"Chiang Kai-shek",64,"B",2920,3285,0,0.987885052914013,7.78208086318538,6.96683612154906,-8,0
"1396",205,713,"TAW",1959,"Chiang Kai-shek",64,"B",3285,3650,0,1.06910464307087,7.85816101974836,7.00344720409427,-8,0
"1397",205,713,"TAW",1960,"Chiang Kai-shek",64,"B",3650,4015,0,0.971405231255871,7.93144860006194,7.04148427708141,-8,0
"1398",205,713,"TAW",1961,"Chiang Kai-shek",64,"B",4015,4380,0,1.10139668276986,8.01216771423172,7.07814594490813,-8,0
"1399",205,713,"TAW",1962,"Chiang Kai-shek",64,"B",4380,4745,0,1.071430981755,8.09412810839107,7.11123883282805,-8,0
"1400",205,713,"TAW",1963,"Chiang Kai-shek",64,"B",4745,5110,0,1.2588244107485,8.19218162965277,7.14495635861904,-8,0
"1401",205,713,"TAW",1964,"Chiang Kai-shek",64,"B",5110,5475,0,1.34140296066153,8.30715587693024,7.17960899126561,-8,0
"1402",205,713,"TAW",1965,"Chiang Kai-shek",64,"B",5475,5840,0,1.07853168715808,8.41291009513365,7.21365563608656,-8,0
"1403",205,713,"TAW",1966,"Chiang Kai-shek",64,"B",5840,6205,0,0.987516001546591,8.51793511612203,7.24293382199967,-8,0
"1404",205,713,"TAW",1967,"Chiang Kai-shek",64,"B",6205,6570,0,0.944457232724853,8.62079778634719,7.27079363341034,-8,0
"1405",205,713,"TAW",1968,"Chiang Kai-shek",64,"B",6570,6935,0,1.00390765639684,8.72573367506489,7.29973249978948,-8,0
"1406",205,713,"TAW",1969,"Chiang Kai-shek",64,"B",6935,7300,0,1.03414081693831,8.83338370885222,7.32848659659403,-8,0
"1407",205,713,"TAW",1970,"Chiang Kai-shek",64,"B",7300,7665,0,1.07801560699784,8.94629187999345,7.35511892193303,-8,0
"1408",205,713,"TAW",1971,"Chiang Kai-shek",64,"B",7665,8030,0,1.1678234855165,9.07190451496105,7.38120670773043,-8,0
"1409",205,713,"TAW",1972,"Chiang Kai-shek",64,"B",8030,8395,0,1.02701336334334,9.19026357509896,7.40612221459551,-8,0
"1410",205,713,"TAW",1973,"Chiang Kai-shek",64,"B",8395,8760,0,0.796955580133514,9.28619849030168,7.42328183602677,-8,0
"1411",205,713,"TAW",1974,"Chiang Kai-shek",64,"B",8760,9125,0,0.446653835078217,9.33843512532286,7.43679697801833,-8,0
"1412",205,713,"TAW",1975,"Chiang Kai-shek",64,"B",9125,9166,0,0.850596590664929,9.41481994988176,7.45415613304204,-7,0
"1413",206,732,"ROK",1952,"Rhee",77,"A",0,365,0,5.36892714412464,7.92325548760241,7.70320044042393,-4,6
"1414",206,732,"ROK",1953,"Rhee",77,"A",365,730,0,3.54999508939199,7.99097910358484,7.70605315318881,-4,6
"1415",206,732,"ROK",1954,"Rhee",77,"A",730,1095,0,1.24692127861915,8.0403457163923,7.71407443614235,-4,0
"1416",206,732,"ROK",1955,"Rhee",77,"A",1095,1460,0,0.976882443199285,8.09275563931435,7.72926137293064,-4,0
"1417",206,732,"ROK",1956,"Rhee",77,"A",1460,1825,0,0.664251836669894,8.13066150942892,7.7465963383593,-4,0
"1418",206,732,"ROK",1957,"Rhee",77,"A",1825,2190,0,1.28756546318475,8.19024458076122,7.77254890622716,-4,0
"1419",206,732,"ROK",1958,"Rhee",77,"A",2190,2555,0,0.730398849241343,8.22701387009914,7.79861619659953,-4,0
"1420",206,732,"ROK",1959,"Rhee",77,"A",2555,2812,1,0.548673054187107,8.25184700543664,7.82558123180132,-4,0
"1421",207,732,"ROK",1971,"Hee Park",54,"A",0,365,0,1.01239878870537,9.22919892632472,8.14038725770484,3,0
"1422",207,732,"ROK",1972,"Hee Park",54,"A",365,730,0,0.996233109447914,9.34165648768569,8.15722311018506,-9,0
"1423",207,732,"ROK",1973,"Hee Park",54,"A",730,1095,0,1.33571247289476,9.48450823750602,8.18330465416736,-8,0
"1424",207,732,"ROK",1974,"Hee Park",54,"A",1095,1460,0,0.930384061805703,9.59889869578453,8.20260161755759,-8,0
